veh_id,kind,length_m,origin,destination,depart_s,arrive_s,travel_s,dist_m,avg_kmh,stops
9,car,4.5,road_loopA_f0,xloopA_0Ab,2150.4,2225.5,75.1,505.0,24.2,1
26,suv,4.8,road_loopA_r0,xloopA_0Bb,2163.2,2233.8,70.6,895.9,45.7,0
13,car,4.5,xloopA_0Aa,xloopA_0Ab,2153.4,2240.0,86.6,84.2,3.5,1
23,car,4.5,xloopA_0Ba,xloopA_0Bb,2161.7,2240.6,78.9,84.1,3.8,1
12,car,4.5,road_loopA_f0,road_loopA_f1,2153.0,2242.4,89.4,1303.1,52.5,0
46,car,4.5,xloopA_0Aa,xloopA_0Ab,2180.8,2242.7,61.9,84.7,4.9,1
43,car,4.5,xloopA_0Ba,xloopA_0Bb,2178.9,2242.8,63.9,84.3,4.8,1
17,suv,4.8,road_loopA_f0,road_loopA_f1,2154.9,2244.2,89.3,1303.1,52.5,0
97,car,4.5,xloopA_0Aa,xloopA_0Ab,2222.7,2244.8,22.1,84.8,13.8,0
59,car,4.5,xloopA_0Ba,xloopA_0Bb,2187.0,2245.2,58.2,84.4,5.2,1
19,car,4.5,road_loopA_f0,road_loopA_f1,2156.5,2245.9,89.4,1303.1,52.5,0
73,car,4.5,xloopA_0Ba,xloopA_0Bb,2200.6,2247.3,46.7,84.4,6.5,0
91,car,4.5,xloopA_0Ba,xloopA_0Bb,2215.1,2249.3,34.2,84.5,8.9,0
16,car,4.5,road_loopA_r0,xloopA_0Ab,2154.5,2254.2,99.7,869.0,31.4,1
28,suv,4.8,road_loopA_f0,road_loopA_f1,2165.4,2254.8,89.4,1303.1,52.5,0
29,car,4.5,road_loopA_f0,road_loopA_f1,2165.6,2255.9,90.3,1303.1,52.0,0
25,car,4.5,road_loopA_f0,road_loopA_f1,2162.9,2256.7,93.8,1303.5,50.0,0
32,car,4.5,road_loopA_f0,road_loopA_f1,2168.7,2259.5,90.8,1303.4,51.7,0
14,car,4.5,road_loopA_r0,xloopA_0Ab,2153.4,2261.3,107.9,868.9,29.0,1
34,suv,4.8,road_loopA_f0,road_loopA_f1,2170.1,2261.3,91.2,1303.1,51.4,0
35,car,4.5,road_loopA_f0,road_loopA_f1,2171.8,2263.1,91.3,1303.3,51.4,0
11,suv,4.8,road_loopA_r0,xloopA_0Ab,2151.9,2265.1,113.2,869.4,27.7,1
31,truck,8.5,road_loopA_f0,road_loopA_f1,2167.1,2266.2,99.1,1303.3,47.4,0
33,car,4.5,road_loopA_f0,road_loopA_f1,2169.8,2268.2,98.4,1302.8,47.6,0
103,truck,8.5,road_loopA_f0,xloopA_0Bb,2227.7,2269.5,41.8,479.0,41.2,0
56,car,4.5,road_loopA_r0,xloopA_0Ab,2184.9,2271.3,86.4,869.1,36.2,0
15,car,4.5,road_loopA_r0,road_loopA_r1,2153.6,2279.6,126.0,1298.0,37.1,1
24,car,4.5,road_loopA_r0,road_loopA_r1,2162.2,2281.1,118.9,1297.7,39.3,1
10,car,4.5,road_loopA_r0,road_loopA_r1,2151.2,2283.2,132.0,1297.6,35.4,1
21,car,4.5,road_loopA_r0,road_loopA_r1,2159.5,2286.0,126.5,1298.4,37.0,1
20,truck,8.5,road_loopA_r0,road_loopA_r1,2158.4,2286.3,127.9,1298.0,36.5,1
18,suv,4.8,road_loopA_r0,road_loopA_r1,2156.5,2287.2,130.7,1297.3,35.7,1
22,suv,4.8,road_loopA_r0,road_loopA_r1,2161.5,2288.3,126.8,1298.0,36.8,1
30,suv,4.8,road_loopA_r0,road_loopA_r1,2165.7,2288.6,122.9,1298.2,38.0,1
27,suv,4.8,road_loopA_r0,road_loopA_r1,2164.1,2290.1,126.0,1298.5,37.1,1
38,car,4.5,road_loopA_r0,road_loopA_r1,2177.1,2290.4,113.3,1297.5,41.2,1
37,car,4.5,road_loopA_r0,road_loopA_r1,2176.5,2291.8,115.3,1297.3,40.5,1
42,suv,4.8,road_loopA_r0,road_loopA_r1,2178.0,2292.0,114.0,1297.6,41.0,1
50,car,4.5,road_loopA_r0,road_loopA_r1,2182.7,2292.4,109.7,1298.5,42.6,1
52,car,4.5,road_loopA_r0,road_loopA_r1,2183.0,2294.1,111.1,1297.4,42.0,1
40,car,4.5,road_loopA_r0,road_loopA_r1,2177.3,2295.5,118.2,1297.6,39.5,0
44,car,4.5,road_loopA_r0,road_loopA_r1,2179.8,2297.3,117.5,1298.5,39.8,0
45,car,4.5,road_loopA_r0,road_loopA_r1,2179.9,2297.6,117.7,1298.2,39.7,1
65,car,4.5,road_loopA_r0,road_loopA_r1,2190.8,2298.4,107.6,1298.6,43.4,0
49,car,4.5,road_loopA_r0,road_loopA_r1,2182.4,2299.0,116.6,1297.7,40.1,0
66,car,4.5,road_loopA_r0,road_loopA_r1,2192.6,2299.8,107.2,1298.0,43.6,0
130,suv,4.8,road_loopA_f0,xloopA_0Bb,2259.9,2300.0,40.1,478.9,43.0,0
51,car,4.5,road_loopA_r0,road_loopA_r1,2182.8,2300.8,118.0,1297.5,39.6,0
72,suv,4.8,road_loopA_r0,road_loopA_r1,2198.8,2301.7,102.9,1298.4,45.4,0
54,suv,4.8,road_loopA_r0,road_loopA_r1,2184.1,2302.5,118.4,1297.6,39.5,0
67,suv,4.8,road_loopA_r0,road_loopA_r1,2192.9,2304.4,111.5,1297.7,41.9,0
76,car,4.5,road_loopA_r0,road_loopA_r1,2203.8,2305.5,101.7,1297.6,45.9,0
48,suv,4.8,road_loopA_f0,road_loopA_f1,2182.1,2307.0,124.9,1304.0,37.6,1
80,car,4.5,road_loopA_r0,road_loopA_r1,2206.3,2308.1,101.8,1298.5,45.9,0
