veh_id,kind,length_m,origin,destination,depart_s,arrive_s,travel_s,dist_m,avg_kmh,stops
12,car,4.5,xloopA_0Aa,xloopA_0Ab,2151.2,2182.0,30.8,84.4,9.9,1
10,car,4.5,xloopA_0Ba,xloopA_0Bb,2150.9,2182.4,31.5,84.2,9.6,1
13,car,4.5,road_loopA_r0,road_loopA_r1,2151.6,2240.5,88.9,1297.3,52.5,0
19,car,4.5,road_loopA_r0,road_loopA_r1,2161.4,2250.3,88.9,1297.3,52.5,0
11,car,4.5,road_loopA_r0,road_loopA_r1,2151.1,2255.1,104.0,1297.5,44.9,0
26,car,4.5,road_loopA_r0,xloopA_0Ab,2166.5,2256.6,90.1,869.1,34.7,1
18,suv,4.8,road_loopA_r0,road_loopA_r1,2159.5,2256.8,97.3,1297.5,48.0,0
15,car,4.5,road_loopA_r0,road_loopA_r1,2155.9,2257.5,101.6,1297.3,46.0,0
16,car,4.5,road_loopA_f0,road_loopA_f1,2158.6,2257.6,99.0,1303.5,47.4,0
14,suv,4.8,road_loopA_f0,road_loopA_f1,2155.6,2257.9,102.3,1303.6,45.9,1
20,suv,4.8,road_loopA_r0,road_loopA_r1,2161.5,2258.5,97.0,1297.5,48.1,0
24,car,4.5,road_loopA_f0,road_loopA_f1,2165.4,2259.2,93.8,1303.2,50.0,0
22,car,4.5,road_loopA_r0,road_loopA_r1,2164.4,2260.3,95.9,1298.3,48.7,0
29,car,4.5,road_loopA_r0,road_loopA_r1,2168.4,2261.0,92.6,1297.3,50.4,0
27,truck,8.5,road_loopA_f0,road_loopA_f1,2168.3,2261.5,93.2,1304.1,50.4,0
21,car,4.5,road_loopA_r0,road_loopA_r1,2162.1,2263.8,101.7,1297.8,46.0,0
28,car,4.5,road_loopA_r0,road_loopA_r1,2168.2,2264.0,95.8,1298.4,48.8,0
32,car,4.5,road_loopA_r0,road_loopA_r1,2171.1,2264.5,93.4,1298.7,50.1,0
17,suv,4.8,road_loopA_f0,road_loopA_f1,2158.9,2265.7,106.8,1304.0,43.9,0
31,car,4.5,road_loopA_f0,road_loopA_f1,2170.4,2266.5,96.1,1304.1,48.9,0
23,truck,8.5,road_loopA_r0,road_loopA_r1,2165.2,2266.9,101.7,1298.5,46.0,0
30,car,4.5,road_loopA_f0,road_loopA_f1,2169.9,2267.3,97.4,1302.9,48.2,0
34,car,4.5,road_loopA_f0,road_loopA_f1,2176.7,2267.9,91.2,1303.2,51.4,0
36,car,4.5,road_loopA_r0,road_loopA_r1,2177.5,2268.0,90.5,1297.6,51.6,0
35,car,4.5,road_loopA_r0,road_loopA_r1,2177.2,2270.4,93.2,1297.8,50.2,0
64,car,4.5,xloopA_0Aa,xloopA_0Ab,2197.1,2272.0,74.9,84.3,4.1,1
135,car,4.5,xloopA_0Ba,xloopA_0Bb,2248.3,2273.6,25.3,84.1,12.0,0
