veh_id,kind,length_m,origin,destination,depart_s,arrive_s,travel_s,dist_m,avg_kmh,stops
49,car,4.5,road_loopA_f0,xloopA_0Bb,2181.1,2221.2,40.1,478.9,43.0,0
60,car,4.5,road_loopA_f0,xloopA_0Ab,2185.9,2240.5,54.6,505.1,33.3,0
10,car,4.5,road_loopA_f0,road_loopA_f1,2152.0,2241.6,89.6,1304.1,52.4,0
11,car,4.5,road_loopA_f0,road_loopA_f1,2152.3,2241.7,89.4,1303.1,52.5,0
36,car,4.5,road_loopA_r0,xloopA_0Bb,2172.2,2243.7,71.5,895.8,45.1,0
12,car,4.5,road_loopA_f0,road_loopA_f1,2155.9,2245.2,89.3,1303.1,52.5,0
13,car,4.5,road_loopA_f0,road_loopA_f1,2156.4,2245.7,89.3,1303.1,52.5,0
14,car,4.5,road_loopA_r0,road_loopA_r1,2156.8,2245.7,88.9,1297.3,52.5,0
15,suv,4.8,road_loopA_r0,road_loopA_r1,2156.9,2245.8,88.9,1297.3,52.5,0
21,suv,4.8,road_loopA_r0,road_loopA_r1,2161.4,2250.6,89.2,1298.4,52.4,0
24,suv,4.8,road_loopA_r0,road_loopA_r1,2162.1,2251.0,88.9,1297.3,52.5,0
17,car,4.5,road_loopA_f0,road_loopA_f1,2158.6,2252.5,93.9,1303.6,50.0,0
66,car,4.5,xloopA_0Aa,xloopA_0Ab,2192.1,2253.2,61.1,84.3,5.0,1
23,car,4.5,road_loopA_f0,road_loopA_f1,2161.9,2253.5,91.6,1304.1,51.2,0
28,car,4.5,road_loopA_r0,road_loopA_r1,2165.3,2254.2,88.9,1297.3,52.5,0
20,truck,8.5,road_loopA_f0,road_loopA_f1,2160.6,2254.6,94.0,1303.2,49.9,0
82,car,4.5,xloopA_0Aa,xloopA_0Ab,2206.5,2255.2,48.7,84.4,6.2,1
16,truck,8.5,road_loopA_f0,road_loopA_f1,2158.2,2255.4,97.2,1303.0,48.3,0
25,car,4.5,road_loopA_r0,road_loopA_r1,2163.3,2257.3,94.0,1297.5,49.7,0
19,car,4.5,road_loopA_f0,road_loopA_f1,2160.7,2257.5,96.8,1304.0,48.5,0
107,car,4.5,xloopA_0Aa,xloopA_0Ab,2230.7,2257.8,27.1,84.2,11.2,1
33,car,4.5,road_loopA_f0,road_loopA_f1,2171.1,2265.0,93.9,1303.3,49.9,0
39,suv,4.8,road_loopA_f0,road_loopA_f1,2173.1,2266.4,93.3,1303.6,50.3,0
43,car,4.5,road_loopA_f0,road_loopA_f1,2176.4,2268.3,91.9,1303.2,51.1,0
26,truck,8.5,road_loopA_f0,road_loopA_f1,2164.7,2269.7,105.0,1303.7,44.7,0
22,car,4.5,road_loopA_f0,road_loopA_f1,2161.8,2270.1,108.3,1303.8,43.4,0
40,suv,4.8,road_loopA_f0,road_loopA_f1,2174.9,2271.0,96.1,1303.4,48.8,0
27,suv,4.8,road_loopA_f0,road_loopA_f1,2165.2,2271.8,106.6,1303.7,44.0,0
41,truck,8.5,road_loopA_f0,road_loopA_f1,2175.1,2273.3,98.2,1303.8,47.8,0
29,car,4.5,road_loopA_f0,road_loopA_f1,2167.3,2273.5,106.2,1303.1,44.2,0
37,suv,4.8,road_loopA_f0,road_loopA_f1,2172.6,2275.3,102.7,1302.8,45.7,0
55,car,4.5,road_loopA_f0,road_loopA_f1,2183.8,2275.4,91.6,1303.2,51.2,0
48,suv,4.8,road_loopA_f0,road_loopA_f1,2179.0,2283.0,104.0,1303.4,45.1,0
63,suv,4.8,road_loopA_f0,road_loopA_f1,2189.5,2284.5,95.0,1303.4,49.4,0
69,car,4.5,road_loopA_f0,road_loopA_f1,2194.8,2286.2,91.4,1303.4,51.4,0
47,car,4.5,road_loopA_f0,road_loopA_f1,2178.8,2286.5,107.7,1302.9,43.5,0
62,car,4.5,road_loopA_f0,road_loopA_f1,2188.1,2288.4,100.3,1302.8,46.7,0
50,truck,8.5,road_loopA_f0,road_loopA_f1,2181.1,2288.7,107.6,1303.0,43.6,0
31,suv,4.8,road_loopA_r0,road_loopA_r1,2169.9,2296.6,126.7,1298.1,36.9,1
34,suv,4.8,road_loopA_r0,road_loopA_r1,2171.0,2296.7,125.7,1297.8,37.2,1
38,suv,4.8,road_loopA_r0,road_loopA_r1,2172.9,2298.3,125.4,1298.6,37.3,1
35,car,4.5,road_loopA_r0,road_loopA_r1,2171.8,2298.5,126.7,1298.6,36.9,1
61,bus,11.0,road_loopA_f0,road_loopA_f1,2186.9,2298.5,111.6,1303.7,42.1,0
44,car,4.5,road_loopA_r0,road_loopA_r1,2176.9,2299.7,122.8,1297.7,38.0,1
42,car,4.5,road_loopA_r0,road_loopA_r1,2175.2,2300.3,125.1,1298.5,37.4,1
46,truck,8.5,road_loopA_r0,road_loopA_r1,2178.2,2303.8,125.6,1298.6,37.2,1
54,car,4.5,road_loopA_r0,road_loopA_r1,2183.2,2304.7,121.5,1297.3,38.4,1
57,car,4.5,road_loopA_r0,road_loopA_r1,2184.1,2307.7,123.6,1297.6,37.8,1
45,truck,8.5,road_loopA_r0,road_loopA_r1,2177.1,2309.0,131.9,1298.5,35.4,1
32,truck,8.5,road_loopA_r0,road_loopA_r1,2170.8,2309.4,138.6,1298.2,33.7,1
65,car,4.5,road_loopA_r0,road_loopA_r1,2191.7,2309.8,118.1,1298.5,39.6,1
52,car,4.5,road_loopA_r0,road_loopA_r1,2182.7,2311.1,128.4,1298.3,36.4,1
58,car,4.5,road_loopA_r0,road_loopA_r1,2185.0,2311.6,126.6,1297.6,36.9,1
59,car,4.5,road_loopA_r0,road_loopA_r1,2185.6,2313.4,127.8,1298.4,36.6,1
64,truck,8.5,road_loopA_r0,road_loopA_r1,2190.9,2315.6,124.7,1298.1,37.5,1
78,suv,4.8,road_loopA_r0,road_loopA_r1,2203.1,2316.1,113.0,1297.9,41.3,1
70,car,4.5,road_loopA_r0,road_loopA_r1,2195.4,2316.7,121.3,1297.8,38.5,0
75,car,4.5,road_loopA_r0,road_loopA_r1,2200.8,2318.4,117.6,1298.6,39.8,0
87,suv,4.8,road_loopA_r0,road_loopA_r1,2210.1,2319.5,109.4,1297.5,42.7,0
98,car,4.5,road_loopA_r0,road_loopA_r1,2222.4,2319.9,97.5,1298.1,47.9,0
67,car,4.5,road_loopA_r0,road_loopA_r1,2192.5,2321.4,128.9,1297.5,36.2,1
85,car,4.5,road_loopA_r0,road_loopA_r1,2209.3,2321.9,112.6,1298.5,41.5,0
92,suv,4.8,road_loopA_r0,road_loopA_r1,2217.2,2322.7,105.5,1297.7,44.3,0
89,car,4.5,road_loopA_r0,road_loopA_r1,2213.3,2323.7,110.4,1298.2,42.3,0
76,suv,4.8,road_loopA_f0,road_loopA_f1,2201.0,2324.0,123.0,1303.1,38.1,1
95,car,4.5,road_loopA_r0,road_loopA_r1,2220.0,2325.3,105.3,1297.7,44.4,0
97,car,4.5,road_loopA_r0,road_loopA_r1,2221.7,2325.6,103.9,1298.4,45.0,0
80,suv,4.8,road_loopA_f0,road_loopA_f1,2205.6,2327.1,121.5,1304.1,38.6,1
71,car,4.5,road_loopA_r0,road_loopA_r1,2197.0,2327.7,130.7,1297.7,35.8,0
94,truck,8.5,road_loopA_r0,road_loopA_r1,2218.8,2327.7,108.9,1297.6,42.9,0
91,car,4.5,road_loopA_r0,road_loopA_r1,2217.0,2328.2,111.2,1297.4,42.0,0
99,truck,8.5,road_loopA_r0,road_loopA_r1,2224.1,2330.2,106.1,1297.3,44.0,0
102,car,4.5,road_loopA_r0,road_loopA_r1,2227.3,2330.6,103.3,1298.3,45.2,0
77,car,4.5,road_loopA_f0,road_loopA_f1,2202.9,2330.8,127.9,1303.3,36.7,1
103,car,4.5,road_loopA_r0,road_loopA_r1,2227.4,2332.4,105.0,1298.2,44.5,0
105,suv,4.8,road_loopA_r0,road_loopA_r1,2228.9,2333.5,104.6,1298.1,44.7,0
104,suv,4.8,road_loopA_r0,road_loopA_r1,2228.4,2334.2,105.8,1298.2,44.2,0
113,car,4.5,road_loopA_r0,road_loopA_r1,2239.0,2335.0,96.0,1297.3,48.6,0
109,truck,8.5,road_loopA_r0,road_loopA_r1,2234.4,2336.3,101.9,1297.3,45.8,0
73,bus,11.0,road_loopA_r0,road_loopA_r1,2199.3,2337.5,138.2,1297.4,33.8,1
118,suv,4.8,road_loopA_r0,road_loopA_r1,2242.2,2337.7,95.5,1298.0,48.9,0
72,car,4.5,road_loopA_f0,road_loopA_f1,2199.1,2338.0,138.9,1303.7,33.8,1
120,car,4.5,road_loopA_r0,road_loopA_r1,2242.9,2338.6,95.7,1298.7,48.8,0
30,bus,11.0,road_loopA_f0,road_loopA_f1,2169.2,2338.7,169.5,1302.9,27.7,2
81,car,4.5,road_loopA_r0,road_loopA_r1,2205.7,2339.5,133.8,1298.1,34.9,0
128,suv,4.8,road_loopA_r0,road_loopA_r1,2247.6,2341.1,93.5,1297.5,49.9,0
90,suv,4.8,road_loopA_f0,road_loopA_f1,2214.4,2342.7,128.3,1303.7,36.6,1
131,car,4.5,road_loopA_r0,road_loopA_r1,2252.3,2343.2,90.9,1298.6,51.5,0
108,car,4.5,road_loopA_r0,road_loopA_r1,2231.9,2343.3,111.4,1297.3,41.9,0
117,car,4.5,road_loopA_f0,road_loopA_f1,2241.7,2344.6,102.9,1303.8,45.6,0
96,car,4.5,road_loopA_f0,road_loopA_f1,2221.4,2345.0,123.6,1303.1,38.0,1
112,car,4.5,road_loopA_r0,road_loopA_r1,2238.9,2345.0,106.1,1297.4,44.0,0
88,truck,8.5,road_loopA_f0,road_loopA_f1,2212.5,2345.3,132.8,1302.9,35.3,1
129,suv,4.8,road_loopA_f0,road_loopA_f1,2251.3,2346.6,95.3,1302.9,49.2,0
122,car,4.5,road_loopA_f0,road_loopA_f1,2244.3,2346.9,102.6,1303.4,45.7,0
116,car,4.5,road_loopA_f0,road_loopA_f1,2241.3,2347.2,105.9,1303.1,44.3,0
133,car,4.5,road_loopA_f0,road_loopA_f1,2253.9,2348.6,94.7,1303.6,49.6,0
115,car,4.5,road_loopA_f0,road_loopA_f1,2241.2,2349.4,108.2,1303.3,43.4,0
135,car,4.5,road_loopA_r0,road_loopA_r1,2254.3,2349.8,95.5,1298.6,49.0,0
141,car,4.5,road_loopA_f0,road_loopA_f1,2259.4,2350.3,90.9,1303.2,51.6,0
140,suv,4.8,road_loopA_f0,road_loopA_f1,2258.5,2350.6,92.1,1302.8,50.9,0
83,car,4.5,road_loopA_r0,xloopA_0Bb,2207.8,2351.4,143.6,895.4,22.4,1
142,car,4.5,road_loopA_r0,road_loopA_r1,2260.2,2351.9,91.7,1298.6,51.0,0
143,suv,4.8,road_loopA_f0,road_loopA_f1,2260.5,2352.1,91.6,1304.1,51.2,0
125,suv,4.8,road_loopA_f0,road_loopA_f1,2245.4,2352.5,107.1,1303.7,43.8,0
124,car,4.5,road_loopA_r0,road_loopA_r1,2244.9,2352.7,107.8,1297.4,43.3,0
