veh_id,kind,length_m,origin,destination,depart_s,arrive_s,travel_s,dist_m,avg_kmh,stops
14,car,4.5,xloopA_0Ba,xloopA_0Bb,2152.2,2165.7,13.5,84.4,22.4,0
11,car,4.5,xloopA_0Aa,xloopA_0Ab,2151.1,2166.1,15.0,84.0,20.2,1
28,car,4.5,xloopA_0Ba,xloopA_0Bb,2161.3,2172.7,11.4,84.5,26.8,0
33,car,4.5,xloopA_0Ba,xloopA_0Bb,2164.7,2175.0,10.3,84.8,29.7,0
55,car,4.5,road_loopA_f0,xloopA_0Bb,2186.5,2228.2,41.7,478.6,41.3,0
10,car,4.5,road_loopA_f0,road_loopA_f1,2150.1,2240.5,90.4,1303.4,51.9,0
15,suv,4.8,road_loopA_r0,road_loopA_r1,2152.9,2243.2,90.3,1298.2,51.8,0
13,suv,4.8,road_loopA_f0,road_loopA_f1,2151.8,2246.8,95.0,1304.0,49.4,0
16,car,4.5,road_loopA_f0,road_loopA_f1,2154.1,2247.5,93.4,1304.1,50.3,0
18,truck,8.5,road_loopA_r0,road_loopA_r1,2154.6,2247.6,93.0,1297.6,50.2,0
12,car,4.5,road_loopA_f0,road_loopA_f1,2151.1,2249.5,98.4,1302.8,47.6,0
20,car,4.5,road_loopA_f0,road_loopA_f1,2156.4,2249.5,93.1,1303.1,50.4,0
27,suv,4.8,road_loopA_f0,road_loopA_f1,2160.4,2251.6,91.2,1303.6,51.4,0
31,suv,4.8,road_loopA_r0,road_loopA_r1,2163.6,2252.5,88.9,1297.3,52.5,0
17,suv,4.8,road_loopA_f0,road_loopA_f1,2154.6,2254.9,100.3,1303.8,46.8,0
34,car,4.5,road_loopA_r0,road_loopA_r1,2165.1,2255.3,90.2,1298.1,51.8,0
23,car,4.5,road_loopA_r0,road_loopA_r1,2158.5,2255.4,96.9,1297.8,48.2,0
30,suv,4.8,road_loopA_f0,road_loopA_f1,2163.2,2258.0,94.8,1303.6,49.5,0
22,car,4.5,road_loopA_f0,road_loopA_f1,2157.5,2259.8,102.3,1303.4,45.9,0
32,car,4.5,road_loopA_f0,road_loopA_f1,2164.2,2260.0,95.8,1303.2,49.0,0
25,car,4.5,xloopA_0Ba,road_loopA_f1,2159.1,2263.0,103.9,902.3,31.3,0
38,car,4.5,road_loopA_f0,road_loopA_f1,2171.6,2263.4,91.8,1303.9,51.1,0
29,suv,4.8,road_loopA_r0,xloopA_0Bb,2162.1,2263.8,101.7,895.8,31.7,1
26,car,4.5,road_loopA_f0,road_loopA_f1,2159.2,2264.0,104.8,1303.9,44.8,0
44,suv,4.8,road_loopA_f0,xloopA_0Ab,2177.6,2264.3,86.7,505.2,21.0,1
41,car,4.5,road_loopA_r0,road_loopA_r1,2175.8,2264.7,88.9,1297.3,52.5,0
42,suv,4.8,road_loopA_f0,road_loopA_f1,2176.0,2265.9,89.9,1302.9,52.2,0
60,car,4.5,road_loopA_f0,xloopA_0Ab,2188.2,2266.9,78.7,505.0,23.1,1
24,suv,4.8,road_loopA_f0,road_loopA_f1,2158.9,2267.4,108.5,1302.9,43.2,0
36,suv,4.8,road_loopA_f0,road_loopA_f1,2170.6,2268.7,98.1,1303.9,47.8,0
68,car,4.5,road_loopA_f0,xloopA_0Ab,2191.6,2269.6,78.0,505.2,23.3,1
37,car,4.5,road_loopA_r0,road_loopA_r1,2171.2,2270.0,98.8,1297.4,47.3,0
39,suv,4.8,road_loopA_f0,road_loopA_f1,2171.6,2270.6,99.0,1303.3,47.4,0
19,car,4.5,road_loopA_f0,road_loopA_f1,2155.6,2271.5,115.9,1303.6,40.5,0
35,car,4.5,road_loopA_f0,road_loopA_f1,2166.2,2271.6,105.4,1302.8,44.5,0
106,car,4.5,road_loopA_f0,xloopA_0Ab,2220.3,2272.6,52.3,505.2,34.7,0
21,suv,4.8,road_loopA_f0,road_loopA_f1,2156.6,2273.3,116.7,1302.8,40.2,0
51,car,4.5,road_loopA_f0,road_loopA_f1,2182.8,2274.2,91.4,1304.1,51.4,0
